episode,total_steps,ep_reward,avg_P_supply,avg_hawkishness,avg_uncertainty,ent_coef,elapsed_s
783,375840,-5797.5934,0.4208,-0.3067,0.5092,0.0,1615.5
784,376320,-3095.9406,0.31,-0.0842,0.3692,0.0,1615.6
785,376800,-2006.1314,0.3958,0.0592,0.4092,0.0,1615.8
786,377280,-4745.5088,0.4933,-0.1383,0.3825,0.0,1630.7
787,377760,-20166.4338,0.7308,-0.8367,0.7217,0.0,1630.8
788,378240,-7599.1929,0.4183,0.315,0.3633,0.0,1630.9
789,378720,-12424.2788,0.5908,-0.1925,0.4675,0.0,1631.0
790,379200,-5247.9252,0.3642,0.3425,0.2767,0.0,1631.1
791,379680,-1995.6827,0.4,0.1233,0.365,0.0,1631.2
792,380160,-6646.8082,0.5308,-0.1567,0.505,0.0,1631.3
793,380640,-7829.3613,0.355,0.3567,0.3225,0.0,1631.4
794,381120,-9966.8007,0.5,-0.4575,0.5163,0.0,1644.6
795,381600,-12214.8188,0.585,-0.3408,0.5292,0.0,1644.7
796,382080,-4720.3009,0.5433,-0.1592,0.4333,0.0,1644.8
797,382560,-15243.9663,0.6542,-0.9175,0.6967,0.0,1644.9
798,383040,-10183.2558,0.3608,0.355,0.2708,0.0,1645.0
799,383520,-6865.1649,0.295,0.1992,0.2329,0.0,1645.1
800,384000,-10777.6973,0.3942,0.2042,0.4358,0.0,1645.3
801,384480,-3279.461,0.5225,-0.0675,0.3608,0.0,1645.4
802,384960,-7251.2647,0.3567,0.2967,0.3458,0.0,1645.5
803,385440,-4796.7312,0.7175,-0.3892,0.5146,0.0,1658.9
804,385920,-9294.6674,0.36,0.3092,0.325,0.0,1659.0
805,386400,-4479.5393,0.4375,-0.0967,0.4229,0.0,1659.1
806,386880,-8542.0159,0.4092,-0.4817,0.44,0.0,1659.2
807,387360,-9087.4994,0.6725,-0.8492,0.6633,0.0,1659.3
808,387840,-9391.6407,0.6783,-0.6042,0.6092,0.0,1659.4
809,388320,-7575.8132,0.5183,-0.0642,0.3833,0.0,1659.5
810,388800,-11616.8755,0.225,0.225,0.3158,0.0,1659.7
811,389280,-5358.1552,0.2367,0.2067,0.3221,0.0,1672.6
812,389760,-6196.4162,0.345,0.2592,0.2275,0.0,1672.7
813,390240,-1522.7134,0.3308,0.2892,0.2958,0.0,1672.8
814,390720,-3832.692,0.3717,0.3533,0.35,0.0,1672.9
815,391200,-13333.9703,0.4725,-0.425,0.5383,0.0,1673.0
816,391680,-4236.4888,0.365,0.3517,0.3083,0.0,1673.2
817,392160,-2264.2963,0.3317,0.0425,0.3729,0.0,1673.3
818,392640,-4495.6096,0.5375,-0.4267,0.5142,0.0,1673.4
819,393120,-9385.8383,0.4825,-0.2692,0.4542,0.0,1673.5
820,393600,-2461.2405,0.3183,0.2275,0.2492,0.0,1688.1
821,394080,-4711.4063,0.3458,0.1467,0.3233,0.0,1688.2
822,394560,-4081.0414,0.3358,0.3275,0.2833,0.0,1688.3
823,395040,-2047.2458,0.2392,0.2725,0.3358,0.0,1688.4
824,395520,-8032.9001,0.3642,0.2575,0.2992,0.0,1688.5
825,396000,-11788.1926,0.6292,-0.8892,0.6792,0.0,1688.6
826,396480,-6272.3288,0.385,0.3708,0.2967,0.0,1688.8
827,396960,-3082.1207,0.3892,0.1883,0.2758,0.0,1688.9
828,397440,-8802.5088,0.4558,-0.145,0.4463,0.0,1703.1
829,397920,-5675.227,0.3425,0.1533,0.2342,0.0,1703.2
830,398400,-5626.5076,0.565,-0.6225,0.5608,0.0,1703.3
831,398880,-5418.9547,0.3192,0.295,0.3283,0.0,1703.4
832,399360,-2651.5418,0.3642,0.3125,0.3733,0.0,1703.5
833,399840,-5891.1563,0.4633,0.2592,0.4292,0.0,1703.6
834,400320,-11663.2763,0.3908,-0.1758,0.4267,0.0,1703.7
835,400800,-12705.9964,0.6292,-0.3083,0.5267,0.0,1703.8
836,401280,-4704.785,0.4642,0.035,0.3042,0.0,1703.9
837,401760,-4710.7014,0.3608,0.27,0.255,0.0,1720.3
838,402240,-8823.0605,0.31,0.235,0.2775,0.0,1720.5
839,402720,-5038.7985,0.3842,0.0917,0.3917,0.0,1720.6
840,403200,-5385.6509,0.5508,-0.375,0.4583,0.0,1720.7
841,403680,-6265.1865,0.4533,0.1567,0.3092,0.0,1720.8
842,404160,-4145.6199,0.2425,0.2625,0.3317,0.0,1720.9
843,404640,-4331.0542,0.2208,0.255,0.2933,0.0,1721.1
844,405120,-2997.3428,0.4908,0.01,0.3513,0.0,1721.2
845,405600,-9412.0423,0.4733,-0.1292,0.3542,0.0,1736.8
846,406080,-8821.8316,0.5792,-0.705,0.5625,0.0,1736.9
847,406560,-14740.3041,0.7658,-0.5875,0.61,0.0,1737.0
848,407040,-3072.9672,0.4133,0.3258,0.3742,0.0,1737.1
849,407520,-6971.8056,0.1867,0.295,0.2483,0.0,1737.2
850,408000,-8573.1972,0.3358,-0.1025,0.3458,0.0,1737.4
851,408480,-14177.5278,0.7658,-0.9083,0.7308,0.0,1737.5
852,408960,-6298.8197,0.6017,-0.3433,0.5283,0.0,1737.6
853,409440,-4727.1615,0.2625,0.2942,0.2467,0.0,1737.7
854,409920,-5510.1982,0.415,0.0975,0.3225,0.0,1751.9
855,410400,-8336.8497,0.4383,0.2542,0.3725,0.0,1752.0
856,410880,-6696.609,0.4417,-0.1008,0.3788,0.0,1752.1
857,411360,-5421.104,0.4158,0.3558,0.3642,0.0,1752.3
858,411840,-12240.2938,0.2642,0.185,0.3233,0.0,1752.4
859,412320,-3488.965,0.4283,-0.2525,0.5229,0.0,1752.5
860,412800,-3850.8437,0.605,-0.1167,0.4367,0.0,1752.6
861,413280,-4685.4377,0.3158,0.1392,0.43,0.0,1752.7
862,413760,-11213.2992,0.6083,-0.2867,0.4542,0.0,1766.7
863,414240,-7161.0081,0.6192,-0.5092,0.6283,0.0,1766.9
864,414720,-3652.1088,0.41,-0.2233,0.4508,0.0,1767.0
865,415200,-7501.9545,0.3208,-0.0267,0.3633,0.0,1767.1
866,415680,-4065.4592,0.4158,0.3642,0.3208,0.0,1767.2
867,416160,-2003.179,0.375,0.395,0.2642,0.0,1767.4
868,416640,-8497.8387,0.3442,0.3575,0.2275,0.0,1767.5
869,417120,-7460.806,0.3342,-0.1,0.35,0.0,1767.6
870,417600,-8853.7441,0.6542,-0.7383,0.6592,0.0,1767.8
871,418080,-1452.4307,0.3192,0.2833,0.2942,0.0,1784.4
872,418560,-4893.7399,0.315,0.2942,0.3267,0.0,1784.5
873,419040,-3791.9745,0.3775,0.2417,0.355,0.0,1784.6
874,419520,-9166.1779,0.3625,0.3125,0.3417,0.0,1784.8
875,420000,-9823.7926,0.6492,-0.3517,0.5146,0.0,1784.9
876,420480,-6373.286,0.3258,0.29,0.2842,0.0,1785.0
877,420960,-17698.2843,0.5267,-0.2075,0.4292,0.0,1785.1
878,421440,-2440.508,0.3992,0.0508,0.3092,0.0,1785.2
879,421920,-3837.251,0.4283,0.0033,0.3504,0.0,1800.1
880,422400,-5027.4453,0.3858,0.3125,0.3917,0.0,1800.3
881,422880,-4693.5435,0.3733,0.355,0.2421,0.0,1800.4
882,423360,-4396.7505,0.3308,0.3392,0.2483,0.0,1800.5
883,423840,-2172.5573,0.3717,0.0725,0.2775,0.0,1800.6
884,424320,-8076.8416,0.34,-0.06,0.365,0.0,1800.7
885,424800,-5768.3389,0.5008,-0.0267,0.4792,0.0,1800.9
886,425280,-10567.4774,0.6358,-0.5325,0.4575,0.0,1801.0
887,425760,-9220.3839,0.3133,0.3025,0.2175,0.0,1801.1
888,426240,-10891.9101,0.6692,-0.24,0.4883,0.0,1818.3
889,426720,-6221.7467,0.3883,0.3517,0.3467,0.0,1818.4
890,427200,-5534.1562,0.2267,0.2725,0.3375,0.0,1818.5
891,427680,-6293.6529,0.41,0.3433,0.3692,0.0,1818.7
892,428160,-4719.4366,0.495,0.0817,0.39,0.0,1818.8
893,428640,-4684.5583,0.5233,-0.4833,0.5517,0.0,1818.9
894,429120,-3525.3792,0.3333,-0.0092,0.3408,0.0,1819.0
895,429600,-2113.1988,0.37,0.3,0.38,0.0,1819.2
896,430080,-3090.3477,0.3392,0.2808,0.2317,0.0,1819.3
897,430560,-3101.215,0.5158,-0.1783,0.4613,0.0,1833.8
898,431040,-3083.7025,0.2075,0.1467,0.2725,0.0,1833.9
899,431520,-4544.6071,0.5083,-0.2825,0.4292,0.0,1834.1
900,432000,-6627.5,0.1883,0.2667,0.2233,0.0,1834.2
901,432480,-1459.6171,0.2342,0.2317,0.3096,0.0,1834.3
902,432960,-5865.6657,0.4433,-0.2625,0.3971,0.0,1834.5
903,433440,-5046.8294,0.3442,0.33,0.2625,0.0,1834.6
904,433920,-3921.2678,0.4725,-0.2942,0.4442,0.0,1834.7
905,434400,-6992.4092,0.4792,0.3083,0.3875,0.0,1849.9
906,434880,-3443.8555,0.4592,-0.26,0.5163,0.0,1850.0
907,435360,-6833.7653,0.6892,-0.92,0.7183,0.0,1850.1
908,435840,-6331.4498,0.2292,0.1783,0.255,0.0,1850.3
909,436320,-1695.6941,0.1733,0.27,0.2067,0.0,1850.4
910,436800,-3792.605,0.285,0.2992,0.275,0.0,1850.5
911,437280,-5949.5094,0.5633,-0.34,0.5,0.0,1850.7
912,437760,-2171.9288,0.4925,0.3592,0.4633,0.0,1850.8
913,438240,-5137.2413,0.5133,0.0292,0.4104,0.0,1851.0
914,438720,-4619.3899,0.3967,0.0308,0.3629,0.0,1865.7
915,439200,-3934.2589,0.6233,-0.1142,0.4758,0.0,1865.9
916,439680,-1630.1721,0.3633,0.2817,0.2958,0.0,1866.0
917,440160,-4880.5818,0.475,0.0883,0.37,0.0,1866.1
918,440640,-4721.1627,0.2875,0.1608,0.3679,0.0,1866.3
919,441120,-9780.8298,0.4392,-0.2942,0.5017,0.0,1866.4
920,441600,-8984.8386,0.5408,-0.275,0.4388,0.0,1866.5
921,442080,-5586.9704,0.6008,-0.0625,0.4142,0.0,1866.6
922,442560,-8008.7528,0.4825,-0.5,0.5733,0.0,1881.1
923,443040,-3960.1717,0.3633,0.3233,0.3083,0.0,1881.2
924,443520,-1852.9201,0.4275,0.3425,0.3892,0.0,1881.3
925,444000,-3875.8322,0.2842,0.1392,0.4025,0.0,1881.4
926,444480,-6738.8297,0.4883,-0.0708,0.4604,0.0,1881.6
927,444960,-1532.0074,0.3433,0.3358,0.3492,0.0,1881.7
928,445440,-3240.9244,0.2508,0.2875,0.3667,0.0,1881.9
929,445920,-6186.6021,0.2367,0.2475,0.3475,0.0,1882.0
930,446400,-5876.4861,0.28,0.2183,0.2371,0.0,1882.1
931,446880,-8101.2477,0.3717,0.305,0.3042,0.0,1898.8
932,447360,-15593.2861,0.6467,-0.7167,0.6375,0.0,1898.9
933,447840,-3873.9169,0.4067,0.1858,0.2967,0.0,1899.1
934,448320,-3727.5156,0.4475,-0.1683,0.5392,0.0,1899.2
935,448800,-2014.4079,0.3442,0.35,0.2388,0.0,1899.3
936,449280,-4887.3618,0.4192,-0.0925,0.4042,0.0,1899.4
937,449760,-11894.3681,0.695,-0.485,0.5733,0.0,1899.5
938,450240,-7405.7484,0.5183,-0.2433,0.4317,0.0,1899.6
939,450720,-3453.8368,0.3417,-0.0883,0.4017,0.0,1914.2
940,451200,-2713.5791,0.3317,0.1525,0.2792,0.0,1914.4
941,451680,-10309.3168,0.4133,0.0792,0.3046,0.0,1914.5
942,452160,-2130.4373,0.4033,0.3175,0.3433,0.0,1914.6
943,452640,-7652.2585,0.4,-0.195,0.4175,0.0,1914.7
944,453120,-7529.5333,0.6917,-0.4275,0.5858,0.0,1914.8
945,453600,-7529.7287,0.5975,-0.2758,0.4713,0.0,1915.0
946,454080,-5062.1922,0.1975,0.29,0.2742,0.0,1915.1
947,454560,-2567.3542,0.3358,0.3308,0.2675,0.0,1915.2
948,455040,-9523.0499,0.3883,0.0383,0.3158,0.0,1932.7
949,455520,-2037.5901,0.2858,0.2925,0.4017,0.0,1932.8
950,456000,-5741.3609,0.22,0.2975,0.2967,0.0,1932.9
951,456480,-2178.7053,0.5608,-0.1542,0.3792,0.0,1933.1
952,456960,-6211.1964,0.4625,-0.0567,0.345,0.0,1933.2
953,457440,-10587.6284,0.6292,-0.7492,0.6525,0.0,1933.3
954,457920,-9740.6988,0.4108,-0.1342,0.4667,0.0,1933.5
955,458400,-3002.9577,0.3742,-0.1375,0.3846,0.0,1933.6
956,458880,-5248.9356,0.1792,0.2825,0.1992,0.0,1949.2
957,459360,-10038.376,0.4233,0.2458,0.3663,0.0,1949.3
958,459840,-4835.9079,0.2642,0.265,0.2925,0.0,1949.5
959,460320,-3932.6438,0.3733,0.4008,0.2375,0.0,1949.6
960,460800,-13596.0482,0.5333,-0.4042,0.4975,0.0,1949.7
961,461280,-5662.5372,0.5825,-0.2442,0.5175,0.0,1949.8
962,461760,-5217.1663,0.3633,0.375,0.2367,0.0,1950.0
963,462240,-5902.8802,0.3867,0.2167,0.2758,0.0,1950.1
964,462720,-5663.0027,0.4133,0.1767,0.2804,0.0,1950.2
965,463200,-7033.4741,0.455,-0.7183,0.5942,0.0,1967.4
966,463680,-1816.505,0.35,0.3467,0.2375,0.0,1967.5
967,464160,-7487.6431,0.4867,-0.1058,0.3967,0.0,1967.6
968,464640,-1970.4693,0.3258,0.3492,0.2417,0.0,1967.7
969,465120,-4624.7689,0.345,-0.0825,0.3425,0.0,1967.8
970,465600,-6611.7125,0.3458,0.3175,0.3283,0.0,1968.0
971,466080,-2061.0129,0.4283,0.0933,0.3242,0.0,1968.1
972,466560,-1534.2277,0.35,0.3075,0.2967,0.0,1968.2
973,467040,-3695.036,0.5392,0.0658,0.4479,0.0,1987.2
974,467520,-6784.4751,0.5117,-0.425,0.5225,0.0,1987.3
975,468000,-4080.2636,0.3725,0.2492,0.2679,0.0,1987.4
976,468480,-9038.4484,0.4725,0.01,0.3875,0.0,1987.7
977,468960,-3580.8878,0.4767,-0.4458,0.4992,0.0,1987.8
978,469440,-4025.8186,0.5833,-0.2025,0.4858,0.0,1987.9
979,469920,-7539.8934,0.4283,-0.265,0.4142,0.0,1988.1
980,470400,-4729.0902,0.3742,0.3592,0.2942,0.0,1988.2
981,470880,-12324.9538,0.6067,-0.3408,0.5096,0.0,1988.3
982,471360,-2607.5272,0.1667,0.2525,0.21,0.0,2013.4
983,471840,-6297.0776,0.515,0.0333,0.355,0.0,2013.6
984,472320,-5382.8966,0.3275,0.345,0.235,0.0,2013.8
985,472800,-11226.8163,0.7658,-0.4817,0.6275,0.0,2014.1
986,473280,-1393.3603,0.3367,0.29,0.2617,0.0,2014.3
987,473760,-11571.932,0.6558,-0.8083,0.665,0.0,2014.5
988,474240,-4297.1084,0.5492,-0.2275,0.4708,0.0,2014.7
989,474720,-3436.9397,0.2733,0.2567,0.22,0.0,2014.9
990,475200,-8435.3702,0.5392,-0.1742,0.455,0.0,2040.3
991,475680,-4183.6864,0.3675,-0.2683,0.3425,0.0,2040.4
992,476160,-5167.5505,0.3842,-0.0117,0.3875,0.0,2040.6
993,476640,-6360.2036,0.2567,0.2925,0.3442,0.0,2040.8
994,477120,-4288.6863,0.2017,0.29,0.2633,0.0,2041.0
995,477600,-7018.2124,0.5642,-0.3592,0.5158,0.0,2041.1
996,478080,-5857.6337,0.4542,-0.19,0.4929,0.0,2041.3
997,478560,-3288.7398,0.3833,0.345,0.3683,0.0,2041.5
998,479040,-5675.5053,0.4358,-0.3883,0.4667,0.0,2041.7
999,479520,-4983.6025,0.545,-0.4642,0.5842,0.0,2068.5
1000,480000,-2870.1943,0.5483,-0.0925,0.3954,0.0,2068.6
1001,480480,-4180.0901,0.4483,-0.0867,0.3896,0.0,2068.8
1002,480960,-11791.4748,0.7242,-0.4783,0.5558,0.0,2069.0
1003,481440,-6725.2405,0.3625,-0.1292,0.3342,0.0,2069.2
1004,481920,-8384.2068,0.3958,0.3633,0.3208,0.0,2069.4
1005,482400,-9571.8717,0.4683,-0.115,0.4088,0.0,2069.6
1006,482880,-7427.6037,0.3675,0.1858,0.2888,0.0,2069.8
1007,483360,-5437.6126,0.3458,0.3625,0.2483,0.0,2096.0
1008,483840,-6414.8138,0.58,-0.7508,0.5592,0.0,2096.1
1009,484320,-2119.1361,0.2917,0.3358,0.2075,0.0,2096.3
1010,484800,-3601.7923,0.51,0.0783,0.3892,0.0,2096.5
1011,485280,-3468.5955,0.1942,0.2975,0.2425,0.0,2096.7
1012,485760,-4316.1103,0.5058,0.0333,0.4163,0.0,2096.8
1013,486240,-5670.4955,0.5525,-0.5025,0.5358,0.0,2097.0
1014,486720,-5147.6986,0.3492,-0.185,0.4467,0.0,2097.2
1015,487200,-1876.3846,0.3083,0.3083,0.2592,0.0,2097.4
1016,487680,-2698.9846,0.4883,0.0,0.3592,0.0,2120.7
1017,488160,-4191.2522,0.5042,-0.1058,0.4558,0.0,2121.0
1018,488640,-2780.9378,0.3858,0.1283,0.3563,0.0,2121.2
1019,489120,-4109.2044,0.5317,-0.1408,0.4258,0.0,2121.4
1020,489600,-4674.6981,0.32,0.3308,0.2567,0.0,2121.6
1021,490080,-2831.1053,0.2725,0.31,0.2213,0.0,2121.8
1022,490560,-5402.8464,0.3483,0.0258,0.3675,0.0,2122.0
1023,491040,-4257.1837,0.3992,0.0925,0.3842,0.0,2122.2
1024,491520,-7157.5056,0.4167,0.205,0.3125,0.0,2122.4
1025,492000,-5327.1595,0.3408,0.0092,0.38,0.0,2149.2
1026,492480,-2225.5669,0.4325,0.37,0.3617,0.0,2149.4
1027,492960,-4343.9729,0.435,-0.3233,0.4542,0.0,2149.6
1028,493440,-3068.9608,0.3617,0.3558,0.3117,0.0,2149.8
1029,493920,-6883.7503,0.34,0.3225,0.2508,0.0,2150.0
1030,494400,-2484.8836,0.3633,0.3142,0.3075,0.0,2150.2
1031,494880,-3385.129,0.3792,0.3567,0.2733,0.0,2150.4
1032,495360,-4861.7674,0.2742,0.275,0.3875,0.0,2150.6
1033,495840,-6830.5936,0.2642,-0.0342,0.2638,0.0,2176.9
1034,496320,-5387.508,0.3483,0.3475,0.31,0.0,2177.1
1035,496800,-5463.1735,0.395,-0.2092,0.4517,0.0,2177.3
1036,497280,-8299.299,0.4667,-0.3233,0.4958,0.0,2177.5
1037,497760,-4801.6188,0.5133,0.1492,0.4662,0.0,2177.6
1038,498240,-4326.8907,0.5683,-0.4067,0.5738,0.0,2177.8
1039,498720,-6505.0712,0.3825,0.2125,0.35,0.0,2178.0
1040,499200,-2254.8919,0.2367,0.2533,0.32,0.0,2178.2
1041,499680,-1590.3875,0.3783,0.2192,0.3154,0.0,2178.4
1042,500160,-4052.3848,0.3925,0.1108,0.2983,0.0,2205.7
1043,500640,-9886.9881,0.415,-0.2025,0.4492,0.0,2205.9
1044,501120,-13805.6011,0.1683,0.2475,0.1954,0.0,2206.1
1045,501600,-4745.6885,0.4892,-0.1175,0.3467,0.0,2206.3
1046,502080,-9916.6058,0.4517,0.0117,0.3596,0.0,2206.4
1047,502560,-1854.0657,0.35,0.2525,0.2279,0.0,2206.6
1048,503040,-3412.7462,0.3608,0.3233,0.39,0.0,2206.8
1049,503520,-4311.247,0.3217,0.3442,0.2583,0.0,2207.0
1050,504000,-3956.5144,0.3525,0.3442,0.245,0.0,2231.1
1051,504480,-10114.5475,0.6667,-0.425,0.5429,0.0,2231.3
1052,504960,-1957.6631,0.3642,0.3408,0.3158,0.0,2231.4
1053,505440,-2564.7271,0.43,0.1592,0.285,0.0,2231.6
1054,505920,-3960.4999,0.4425,-0.1292,0.33,0.0,2231.8
1055,506400,-8090.814,0.2933,0.3217,0.2517,0.0,2232.0
1056,506880,-3531.2069,0.18,0.2525,0.2267,0.0,2232.1
1057,507360,-4202.6494,0.3533,0.3533,0.3008,0.0,2232.3
1058,507840,-3797.6323,0.2925,-0.1042,0.2929,0.0,2232.5
1059,508320,-4788.2591,0.4867,-0.145,0.3317,0.0,2256.2
1060,508800,-1706.9925,0.3508,0.3475,0.2725,0.0,2256.4
1061,509280,-9000.8476,0.6475,-0.5875,0.62,0.0,2256.6
1062,509760,-8218.0918,0.4275,0.1492,0.3217,0.0,2256.8
1063,510240,-4440.3822,0.5108,-0.1708,0.4542,0.0,2257.0
1064,510720,-5758.6688,0.1933,0.1875,0.2454,0.0,2257.1
1065,511200,-8010.7406,0.3567,-0.1758,0.3717,0.0,2257.4
1066,511680,-9843.158,0.66,-0.29,0.545,0.0,2257.6
1067,512160,-2811.182,0.3525,0.3492,0.2858,0.0,2284.3
1068,512640,-7346.027,0.3475,0.2625,0.2792,0.0,2284.5
1069,513120,-6270.9397,0.4983,-0.4667,0.4517,0.0,2284.7
1070,513600,-5489.0986,0.5242,-0.1708,0.4267,0.0,2284.9
1071,514080,-5455.3242,0.3625,0.3025,0.305,0.0,2285.1
1072,514560,-4539.4691,0.4675,0.015,0.3742,0.0,2285.3
1073,515040,-4487.6604,0.4125,-0.2033,0.42,0.0,2285.5
1074,515520,-6154.9809,0.565,-0.3083,0.485,0.0,2285.6
1075,516000,-3012.5416,0.355,0.0433,0.2904,0.0,2285.8
1076,516480,-3867.9446,0.395,0.2008,0.325,0.0,2310.5
1077,516960,-4348.7951,0.4667,0.0225,0.3242,0.0,2310.7
1078,517440,-3312.6115,0.35,0.3708,0.2467,0.0,2310.8
1079,517920,-4189.5137,0.3858,0.3517,0.335,0.0,2311.0
1080,518400,-2696.2111,0.51,0.1858,0.4583,0.0,2311.2
1081,518880,-3580.2805,0.2392,0.1192,0.2946,0.0,2311.3
1082,519360,-10674.7197,0.6333,-0.18,0.4783,0.0,2311.5
1083,519840,-4696.3851,0.4742,0.3625,0.4042,0.0,2311.7
1084,520320,-5659.7155,0.4942,0.04,0.3283,0.0,2337.4
1085,520800,-5678.3893,0.4883,-0.2975,0.4717,0.0,2337.6
1086,521280,-5591.7724,0.4433,0.1758,0.3158,0.0,2337.8
1087,521760,-6013.9181,0.22,0.2225,0.2692,0.0,2338.0
1088,522240,-5760.8305,0.4567,-0.0692,0.3992,0.0,2338.2
1089,522720,-2301.413,0.4583,-0.0317,0.3458,0.0,2338.3
1090,523200,-5442.5084,0.3433,0.3117,0.3375,0.0,2338.5
1091,523680,-1758.4594,0.2333,0.2875,0.3367,0.0,2338.7
1092,524160,-3836.6843,0.425,-0.0275,0.4583,0.0,2338.9
1093,524640,-8893.622,0.6325,-0.3225,0.4925,0.0,2369.7
1094,525120,-7822.219,0.2433,0.0083,0.25,0.0,2369.9
1095,525600,-1268.6989,0.2492,0.3,0.3408,0.0,2370.0
1096,526080,-4284.4249,0.3942,0.1308,0.3233,0.0,2370.2
1097,526560,-6324.3533,0.5333,-0.0508,0.4142,0.0,2370.4
1098,527040,-5397.7018,0.3342,0.3375,0.235,0.0,2370.6
1099,527520,-5319.9485,0.2208,0.2,0.2642,0.0,2370.8
1100,528000,-3982.4778,0.3517,-0.0167,0.3421,0.0,2371.0
1101,528480,-3906.6159,0.5367,0.085,0.3417,0.0,2396.6
1102,528960,-6418.5951,0.485,-0.0633,0.5042,0.0,2396.8
1103,529440,-2768.9596,0.4683,0.2917,0.3971,0.0,2397.0
1104,529920,-7745.5975,0.4958,-0.2392,0.4525,0.0,2397.2
1105,530400,-2033.1842,0.4067,0.335,0.3942,0.0,2397.3
1106,530880,-3467.694,0.395,-0.2033,0.3975,0.0,2397.5
1107,531360,-9077.8071,0.6508,-0.2983,0.4758,0.0,2397.7
1108,531840,-6043.2633,0.3658,0.3658,0.225,0.0,2397.9
1109,532320,-3328.8248,0.2967,0.3192,0.2033,0.0,2398.1
1110,532800,-1761.844,0.2267,0.2875,0.29,0.0,2426.6
1111,533280,-8190.9343,0.455,-0.0267,0.4183,0.0,2426.8
1112,533760,-3582.3348,0.4092,0.1642,0.3075,0.0,2427.0
1113,534240,-1957.1293,0.3475,0.3608,0.2642,0.0,2427.1
1114,534720,-5046.9801,0.4933,0.0017,0.3692,0.0,2427.4
1115,535200,-6371.526,0.4267,-0.0558,0.4,0.0,2427.6
1116,535680,-6305.2438,0.2875,0.2967,0.1833,0.0,2427.8
1117,536160,-3861.1796,0.1883,0.2925,0.2408,0.0,2428.0
1118,536640,-10634.9734,0.5017,-0.305,0.4717,0.0,2455.3
1119,537120,-3720.4317,0.2533,0.1283,0.2925,0.0,2455.5
1120,537600,-2040.0383,0.33,0.1992,0.2217,0.0,2455.7
1121,538080,-1719.9864,0.205,0.2625,0.2775,0.0,2455.9
1122,538560,-6772.4775,0.4575,-0.1917,0.4804,0.0,2456.1
1123,539040,-2900.9111,0.3475,0.35,0.2533,0.0,2456.3
1124,539520,-5954.9782,0.5492,-0.1617,0.4333,0.0,2456.5
1125,540000,-2200.5534,0.3092,0.3242,0.2417,0.0,2456.6
1126,540480,-4532.0483,0.4417,0.1075,0.3429,0.0,2456.8
1127,540960,-3686.1043,0.5175,0.1308,0.3621,0.0,2484.4
1128,541440,-2110.5541,0.3333,0.2017,0.2717,0.0,2484.6
1129,541920,-6522.1821,0.2983,0.1583,0.4304,0.0,2484.9
1130,542400,-5677.2858,0.4683,-0.2025,0.4333,0.0,2485.1
1131,542880,-7720.2057,0.3892,-0.3042,0.4442,0.0,2485.3
1132,543360,-8284.922,0.5233,-0.055,0.3833,0.0,2485.4
1133,543840,-7390.9327,0.4858,-0.0592,0.3833,0.0,2485.6
1134,544320,-3988.4852,0.3925,0.0433,0.3013,0.0,2485.9
1135,544800,-5131.7925,0.2933,0.3,0.2733,0.0,2508.7
1136,545280,-5149.4643,0.1617,0.265,0.2108,0.0,2508.9
1137,545760,-7914.0184,0.325,-0.0192,0.3258,0.0,2509.0
1138,546240,-5522.0042,0.3042,-0.0333,0.3075,0.0,2509.2
1139,546720,-8351.2027,0.3442,-0.0883,0.3775,0.0,2509.4
1140,547200,-4335.4108,0.325,0.2633,0.2925,0.0,2509.5
1141,547680,-8646.9324,0.3917,-0.1575,0.3475,0.0,2509.7
1142,548160,-3539.1483,0.405,0.2425,0.2833,0.0,2509.9
1143,548640,-3014.9491,0.2517,0.1775,0.3583,0.0,2510.0
1144,549120,-9023.4376,0.3917,-0.0217,0.3358,0.0,2533.7
1145,549600,-3881.1784,0.3208,-0.0217,0.2967,0.0,2533.9
1146,550080,-2988.9067,0.345,-0.0725,0.3604,0.0,2534.0
1147,550560,-7810.2854,0.3242,0.3642,0.2458,0.0,2534.2
1148,551040,-11468.3563,0.48,-0.0108,0.4092,0.0,2534.4
1149,551520,-3469.5575,0.3733,-0.2383,0.385,0.0,2534.5
1150,552000,-3554.7496,0.46,0.0742,0.3267,0.0,2534.7
1151,552480,-2694.5832,0.3108,-0.065,0.3588,0.0,2534.9
1152,552960,-5883.5358,0.345,-0.06,0.3683,0.0,2535.0
1153,553440,-4167.8517,0.4408,-0.2042,0.3892,0.0,2560.4
1154,553920,-3510.0517,0.3625,0.345,0.26,0.0,2560.6
1155,554400,-5273.5199,0.4625,0.2467,0.2992,0.0,2560.8
1156,554880,-5789.6463,0.5383,-0.1933,0.4708,0.0,2561.0
1157,555360,-7251.4766,0.5233,-0.0825,0.4208,0.0,2561.2
1158,555840,-5428.4579,0.2192,0.2925,0.285,0.0,2561.3
1159,556320,-8664.7332,0.2433,0.0908,0.3033,0.0,2561.5
1160,556800,-7709.536,0.3917,-0.195,0.4192,0.0,2561.7
1161,557280,-7329.715,0.4917,-0.0683,0.3892,0.0,2588.5
1162,557760,-3352.4531,0.3583,0.3525,0.2675,0.0,2588.7
1163,558240,-3572.5828,0.4042,-0.2042,0.3783,0.0,2588.9
1164,558720,-7567.4193,0.4092,0.2942,0.2742,0.0,2589.0
1165,559200,-5148.0945,0.5,0.0142,0.3417,0.0,2589.2
1166,559680,-4380.2264,0.3767,0.3375,0.2292,0.0,2589.4
