episode,total_steps,ep_reward,avg_P_supply,avg_hawkishness,avg_uncertainty,ent_coef,elapsed_s
773,371040,-4463.0751,0.1773,-0.1045,0.1328,0.0,1118.0
774,371520,-1854.1967,0.2287,-0.0307,0.1543,0.0,1118.1
775,372000,-2910.8898,0.1986,-0.0848,0.1494,0.0,1118.2
776,372480,-4644.9628,0.255,0.0023,0.1686,0.0,1118.3
777,372960,-1349.8582,0.0971,-0.1992,0.0968,0.0,1131.0
778,373440,-2020.6586,0.2187,-0.0395,0.1484,0.0,1131.1
779,373920,-1488.388,0.1741,-0.0869,0.1388,0.0,1131.2
780,374400,-4824.1297,0.1019,-0.2012,0.0954,0.0,1131.4
781,374880,-3756.9842,0.2237,-0.0597,0.1506,0.0,1131.5
782,375360,-2616.5278,0.1032,-0.2008,0.0995,0.0,1131.6
783,375840,-4157.0995,0.2265,-0.0441,0.1491,0.0,1131.7
784,376320,-1538.8917,0.2293,-0.0344,0.1539,0.0,1131.7
785,376800,-3812.581,0.2516,-0.0021,0.1593,0.0,1131.8
786,377280,-3732.9807,0.1958,-0.0938,0.1474,0.0,1145.7
787,377760,-5973.4191,0.0961,-0.1887,0.1009,0.0,1145.8
788,378240,-4567.0664,0.0972,-0.2039,0.1004,0.0,1145.9
789,378720,-5598.0626,0.0969,-0.204,0.0972,0.0,1146.0
790,379200,-4187.2092,0.1032,-0.1893,0.0994,0.0,1146.1
791,379680,-4268.9621,0.2446,-0.0058,0.1655,0.0,1146.2
792,380160,-3881.7376,0.0929,-0.1943,0.0963,0.0,1146.3
793,380640,-4888.6523,0.2149,-0.0507,0.1501,0.0,1146.4
794,381120,-3908.3829,0.1983,-0.0949,0.1444,0.0,1157.5
795,381600,-6313.1535,0.1075,-0.189,0.0972,0.0,1157.6
796,382080,-3855.9849,0.2147,-0.0583,0.1459,0.0,1157.6
797,382560,-3463.6546,0.18,-0.1136,0.135,0.0,1157.7
798,383040,-3148.4629,0.2092,-0.0588,0.1535,0.0,1157.8
799,383520,-2994.4753,0.097,-0.2041,0.0932,0.0,1157.9
800,384000,-3396.4472,0.103,-0.2023,0.0973,0.0,1158.0
801,384480,-2532.0891,0.1848,-0.0864,0.1383,0.0,1158.1
802,384960,-3997.2397,0.1944,-0.0779,0.1425,0.0,1158.2
803,385440,-3091.6708,0.0992,-0.1924,0.0928,0.0,1169.6
804,385920,-4184.9184,0.1796,-0.1054,0.136,0.0,1169.7
805,386400,-2609.3134,0.2516,0.011,0.1704,0.0,1169.8
806,386880,-4375.349,0.0996,-0.1993,0.1019,0.0,1169.9
807,387360,-3012.4507,0.0932,-0.1975,0.1004,0.0,1170.0
808,387840,-2175.6284,0.2256,-0.0452,0.159,0.0,1170.1
809,388320,-4853.2564,0.0955,-0.1904,0.1012,0.0,1170.2
810,388800,-3700.7754,0.0968,-0.1935,0.097,0.0,1170.3
811,389280,-4088.2643,0.103,-0.2019,0.0934,0.0,1181.7
812,389760,-3134.2191,0.1961,-0.0856,0.1424,0.0,1181.8
813,390240,-2191.1793,0.1678,-0.1148,0.1341,0.0,1181.9
814,390720,-3532.3239,0.1028,-0.204,0.0941,0.0,1182.0
815,391200,-4935.3752,0.204,-0.0669,0.1439,0.0,1182.1
816,391680,-4367.3517,0.2377,-0.032,0.1709,0.0,1182.3
817,392160,-2221.9615,0.1963,-0.067,0.1372,0.0,1182.4
818,392640,-3006.4002,0.1057,-0.197,0.0958,0.0,1182.5
819,393120,-4947.4006,0.167,-0.1007,0.1401,0.0,1182.6
820,393600,-1490.1824,0.1031,-0.2002,0.1085,0.0,1194.7
821,394080,-2380.7903,0.1779,-0.1016,0.1353,0.0,1194.8
822,394560,-5491.8095,0.1036,-0.1985,0.1118,0.0,1195.0
823,395040,-2197.5186,0.1925,-0.0697,0.1407,0.0,1195.0
824,395520,-5740.0836,0.1017,-0.198,0.0928,0.0,1195.1
825,396000,-5630.5726,0.2284,-0.0293,0.1479,0.0,1195.2
826,396480,-3628.9634,0.2037,-0.0791,0.1494,0.0,1195.3
827,396960,-2932.1273,0.21,-0.0694,0.1527,0.0,1195.4
828,397440,-2594.6755,0.192,-0.0774,0.1452,0.0,1206.7
829,397920,-2719.1656,0.224,-0.031,0.1511,0.0,1206.8
830,398400,-1838.965,0.1053,-0.1936,0.1065,0.0,1206.9
831,398880,-1252.8432,0.176,-0.0832,0.1367,0.0,1207.0
832,399360,-2790.3617,0.1055,-0.2061,0.1043,0.0,1207.1
833,399840,-4420.1255,0.1945,-0.0827,0.1409,0.0,1207.2
834,400320,-2438.9588,0.2445,0.0002,0.1644,0.0,1207.3
835,400800,-3268.7206,0.104,-0.2087,0.0984,0.0,1207.4
836,401280,-4599.1918,0.0997,-0.2026,0.0945,0.0,1207.5
837,401760,-4755.5465,0.214,-0.0611,0.1527,0.0,1220.5
838,402240,-3955.7828,0.2056,-0.0664,0.1465,0.0,1220.5
839,402720,-1896.9879,0.0953,-0.1963,0.0962,0.0,1220.6
840,403200,-3591.7517,0.0985,-0.1981,0.0988,0.0,1220.7
841,403680,-2770.0613,0.193,-0.0784,0.1488,0.0,1220.8
842,404160,-2206.8644,0.195,-0.0697,0.1388,0.0,1220.9
843,404640,-1542.766,0.1926,-0.0724,0.1391,0.0,1221.0
844,405120,-1529.1028,0.0973,-0.195,0.1011,0.0,1221.1
845,405600,-2635.0027,0.22,-0.0522,0.1409,0.0,1231.9
846,406080,-2120.6844,0.1663,-0.1158,0.1346,0.0,1232.0
847,406560,-2951.7089,0.178,-0.1043,0.1347,0.0,1232.1
848,407040,-1287.3785,0.1844,-0.0904,0.1388,0.0,1232.2
849,407520,-2677.6812,0.1019,-0.2043,0.1017,0.0,1232.3
850,408000,-3436.5378,0.1011,-0.2024,0.0974,0.0,1232.4
851,408480,-4461.6844,0.1011,-0.2111,0.0986,0.0,1232.5
852,408960,-2043.3711,0.2744,0.022,0.1769,0.0,1232.6
853,409440,-2649.5947,0.2386,-0.0131,0.1547,0.0,1232.7
854,409920,-3250.245,0.1054,-0.2,0.0994,0.0,1244.0
855,410400,-2016.5691,0.1983,-0.0849,0.1415,0.0,1244.1
856,410880,-3341.0454,0.2462,-0.0081,0.1567,0.0,1244.2
857,411360,-1855.4712,0.1045,-0.1995,0.097,0.0,1244.3
858,411840,-2757.4753,0.2491,0.0092,0.1551,0.0,1244.4
859,412320,-2666.1013,0.2124,-0.0396,0.1522,0.0,1244.5
860,412800,-1095.2222,0.1802,-0.0932,0.1382,0.0,1244.6
861,413280,-3116.4922,0.2259,-0.0502,0.1489,0.0,1244.7
862,413760,-2009.4536,0.1659,-0.1183,0.1295,0.0,1255.5
863,414240,-2015.5778,0.2543,0.001,0.1641,0.0,1255.6
864,414720,-3799.8825,0.092,-0.2001,0.1011,0.0,1255.7
865,415200,-7283.9627,0.0987,-0.2026,0.1065,0.0,1255.8
866,415680,-1493.3562,0.1011,-0.2028,0.0988,0.0,1255.9
867,416160,-1479.339,0.2477,0.0056,0.1674,0.0,1256.0
868,416640,-3502.3723,0.2557,0.002,0.1681,0.0,1256.1
869,417120,-3492.5901,0.099,-0.1946,0.1047,0.0,1256.2
870,417600,-2625.5535,0.0998,-0.1965,0.1039,0.0,1256.3
871,418080,-1428.6161,0.1046,-0.1956,0.0991,0.0,1267.5
872,418560,-1524.1676,0.2295,-0.032,0.1561,0.0,1267.6
873,419040,-2014.7543,0.2338,-0.0247,0.154,0.0,1267.7
874,419520,-2059.5904,0.1029,-0.198,0.0983,0.0,1267.8
875,420000,-1652.5252,0.1797,-0.0887,0.1345,0.0,1267.9
876,420480,-2114.4473,0.2203,-0.0408,0.155,0.0,1268.0
877,420960,-3177.5342,0.2045,-0.0682,0.1402,0.0,1268.2
878,421440,-2918.501,0.1815,-0.0855,0.132,0.0,1268.2
879,421920,-1294.766,0.2154,-0.0463,0.1423,0.0,1279.0
880,422400,-1617.859,0.1779,-0.1066,0.1381,0.0,1279.1
881,422880,-1423.7248,0.2104,-0.0562,0.1516,0.0,1279.2
882,423360,-3762.5473,0.1986,-0.0888,0.1435,0.0,1279.3
883,423840,-1868.8149,0.0996,-0.199,0.1131,0.0,1279.4
884,424320,-1113.1934,0.098,-0.1976,0.1001,0.0,1279.5
885,424800,-2285.2296,0.0961,-0.208,0.0972,0.0,1279.6
886,425280,-4305.4359,0.1013,-0.1972,0.1033,0.0,1279.7
887,425760,-3814.9322,0.2455,-0.0143,0.1678,0.0,1279.8
888,426240,-3818.274,0.2029,-0.0433,0.1542,0.0,1293.4
889,426720,-3862.6186,0.2532,0.0101,0.1715,0.0,1293.5
890,427200,-1732.2166,0.1001,-0.2079,0.1046,0.0,1293.6
891,427680,-2704.3049,0.1065,-0.1932,0.1011,0.0,1293.7
892,428160,-3138.7109,0.1014,-0.2041,0.1041,0.0,1293.8
893,428640,-1690.3485,0.2316,-0.0341,0.1502,0.0,1293.9
894,429120,-1370.103,0.1978,-0.0896,0.1374,0.0,1294.0
895,429600,-2949.416,0.1999,-0.0786,0.1454,0.0,1294.1
896,430080,-926.9496,0.2236,-0.0533,0.148,0.0,1294.2
897,430560,-981.3709,0.1043,-0.2021,0.099,0.0,1306.1
898,431040,-984.5583,0.2336,-0.0242,0.1567,0.0,1306.2
899,431520,-2511.2776,0.1058,-0.1996,0.0982,0.0,1306.3
900,432000,-2338.804,0.2711,0.022,0.1684,0.0,1306.4
901,432480,-2028.0608,0.1869,-0.1041,0.13,0.0,1306.5
902,432960,-1233.1052,0.0935,-0.1932,0.0998,0.0,1306.6
903,433440,-3266.2961,0.1021,-0.2006,0.0931,0.0,1306.8
904,433920,-1645.9318,0.2368,-0.0101,0.1539,0.0,1306.8
905,434400,-2898.0157,0.2046,-0.0579,0.1522,0.0,1319.2
906,434880,-1051.7628,0.1021,-0.1933,0.1034,0.0,1319.3
907,435360,-1330.861,0.249,-0.0123,0.151,0.0,1319.4
908,435840,-1628.9906,0.2361,-0.0399,0.1572,0.0,1319.5
909,436320,-3464.8274,0.097,-0.1999,0.0939,0.0,1319.6
910,436800,-3375.9705,0.089,-0.1955,0.0987,0.0,1319.7
911,437280,-4560.8133,0.2143,-0.0449,0.1526,0.0,1319.8
912,437760,-1651.2907,0.2043,-0.0818,0.1502,0.0,1319.9
913,438240,-1828.8209,0.0965,-0.1962,0.1035,0.0,1320.0
914,438720,-1050.2129,0.0974,-0.1984,0.0994,0.0,1331.2
915,439200,-979.7144,0.1051,-0.2016,0.1025,0.0,1331.3
916,439680,-1754.9919,0.1921,-0.0847,0.1479,0.0,1331.4
917,440160,-2133.9659,0.1894,-0.0949,0.1286,0.0,1331.5
918,440640,-2101.9744,0.2523,0.0049,0.1583,0.0,1331.6
919,441120,-1181.3955,0.1785,-0.1015,0.1366,0.0,1331.7
920,441600,-1763.4088,0.096,-0.1909,0.1097,0.0,1331.8
921,442080,-3414.3507,0.2805,0.0298,0.1831,0.0,1331.9
922,442560,-1382.0534,0.1002,-0.1995,0.0985,0.0,1342.7
923,443040,-2103.161,0.202,-0.0764,0.137,0.0,1342.8
924,443520,-1802.6291,0.2207,-0.0498,0.144,0.0,1342.9
925,444000,-2157.1002,0.0978,-0.2003,0.1103,0.0,1343.0
926,444480,-5614.854,0.2115,-0.0605,0.146,0.0,1343.1
927,444960,-1234.5995,0.1843,-0.0971,0.1387,0.0,1343.2
928,445440,-1772.1845,0.1988,-0.0794,0.1494,0.0,1343.3
929,445920,-999.3362,0.1051,-0.1972,0.1102,0.0,1343.4
930,446400,-1238.4683,0.1663,-0.1194,0.1309,0.0,1343.5
931,446880,-628.6512,0.1039,-0.2038,0.0988,0.0,1358.2
932,447360,-1200.9432,0.1054,-0.202,0.0934,0.0,1358.3
933,447840,-1004.6932,0.0999,-0.2029,0.0963,0.0,1358.4
934,448320,-1081.4368,0.1966,-0.0838,0.1442,0.0,1358.5
935,448800,-1096.4007,0.2019,-0.0691,0.1428,0.0,1358.7
936,449280,-1901.0787,0.2429,-0.0287,0.1591,0.0,1358.8
937,449760,-2310.198,0.1811,-0.0918,0.1351,0.0,1358.9
938,450240,-5678.6959,0.2563,0.0109,0.1681,0.0,1359.0
939,450720,-1223.0043,0.1997,-0.0707,0.1396,0.0,1369.6
940,451200,-2924.0351,0.2089,-0.0507,0.152,0.0,1369.7
941,451680,-2161.9545,0.223,-0.0363,0.145,0.0,1369.9
942,452160,-4213.3818,0.1934,-0.0886,0.1361,0.0,1370.0
943,452640,-1484.2519,0.0985,-0.2044,0.097,0.0,1370.1
944,453120,-1334.0728,0.1728,-0.1084,0.1245,0.0,1370.2
945,453600,-768.5447,0.0953,-0.1951,0.0963,0.0,1370.3
946,454080,-898.8973,0.102,-0.1997,0.1068,0.0,1370.4
947,454560,-1553.1654,0.2076,-0.0582,0.1559,0.0,1370.5
948,455040,-2692.7952,0.2119,-0.0505,0.1404,0.0,1384.0
949,455520,-1688.0589,0.1048,-0.2021,0.0971,0.0,1384.1
950,456000,-3667.3588,0.0941,-0.2018,0.0964,0.0,1384.2
951,456480,-1229.8744,0.0899,-0.2004,0.1129,0.0,1384.3
952,456960,-1403.7795,0.1838,-0.0929,0.1322,0.0,1384.4
953,457440,-888.8188,0.0988,-0.2004,0.1014,0.0,1384.5
954,457920,-1756.0868,0.2156,-0.0544,0.1495,0.0,1384.6
955,458400,-3633.9984,0.23,-0.0364,0.1531,0.0,1384.8
956,458880,-1983.999,0.2452,-0.0106,0.1558,0.0,1398.1
957,459360,-999.4344,0.1942,-0.0742,0.1341,0.0,1398.2
958,459840,-2222.1657,0.2477,-0.0099,0.1673,0.0,1398.3
959,460320,-1939.2588,0.2054,-0.0794,0.1455,0.0,1398.4
960,460800,-3521.0457,0.0954,-0.2001,0.109,0.0,1398.5
961,461280,-1307.2064,0.2348,-0.0168,0.159,0.0,1398.6
962,461760,-1251.8749,0.2056,-0.0765,0.1505,0.0,1398.7
963,462240,-1507.6648,0.1758,-0.1032,0.1328,0.0,1398.8
964,462720,-1176.6334,0.2389,-0.0171,0.1584,0.0,1398.9
965,463200,-1273.328,0.2125,-0.0651,0.1492,0.0,1412.4
966,463680,-1098.8956,0.1809,-0.095,0.1387,0.0,1412.5
967,464160,-868.5334,0.2451,-0.0236,0.1657,0.0,1412.6
968,464640,-1705.8621,0.2065,-0.0554,0.1607,0.0,1412.7
969,465120,-2090.6139,0.2263,-0.0399,0.1578,0.0,1412.8
970,465600,-1149.6173,0.0979,-0.2001,0.101,0.0,1412.9
971,466080,-1393.3762,0.1721,-0.1012,0.1324,0.0,1413.0
972,466560,-769.0875,0.0982,-0.1998,0.0996,0.0,1413.1
973,467040,-2511.5161,0.1003,-0.2031,0.0984,0.0,1425.5
974,467520,-1699.8854,0.2427,-0.0004,0.1627,0.0,1425.6
975,468000,-770.2522,0.1045,-0.1968,0.1012,0.0,1425.7
976,468480,-1187.8229,0.0968,-0.2013,0.0991,0.0,1425.8
977,468960,-746.4121,0.1007,-0.1912,0.0904,0.0,1425.9
978,469440,-1245.8613,0.0964,-0.2028,0.0928,0.0,1426.0
979,469920,-1949.9889,0.2251,-0.0355,0.1491,0.0,1426.1
980,470400,-2676.2732,0.2308,-0.0282,0.1535,0.0,1426.2
981,470880,-930.3032,0.0993,-0.2045,0.1045,0.0,1426.3
982,471360,-1448.4334,0.2578,0.0145,0.1693,0.0,1438.8
983,471840,-1905.1286,0.2118,-0.0696,0.1502,0.0,1438.9
984,472320,-1059.6074,0.096,-0.2039,0.1066,0.0,1439.0
985,472800,-1470.6054,0.2625,0.0217,0.166,0.0,1439.1
986,473280,-1132.2296,0.0936,-0.1916,0.0979,0.0,1439.2
987,473760,-2010.0765,0.094,-0.2095,0.095,0.0,1439.3
988,474240,-1689.762,0.2508,-0.0111,0.168,0.0,1439.4
989,474720,-1524.0462,0.097,-0.1976,0.1053,0.0,1439.5
990,475200,-1265.8824,0.0991,-0.194,0.1079,0.0,1451.1
991,475680,-776.6321,0.215,-0.0412,0.1532,0.0,1451.2
992,476160,-1486.8862,0.1945,-0.0627,0.1294,0.0,1451.3
993,476640,-1419.7168,0.2399,-0.0156,0.1612,0.0,1451.4
994,477120,-722.5447,0.2206,-0.0415,0.1574,0.0,1451.5
995,477600,-1357.0014,0.2346,-0.019,0.1534,0.0,1451.6
996,478080,-1271.1635,0.1005,-0.1984,0.1027,0.0,1451.7
997,478560,-1205.3774,0.179,-0.0927,0.1342,0.0,1451.8
998,479040,-1391.0222,0.2075,-0.0561,0.1436,0.0,1451.9
999,479520,-1431.0051,0.2041,-0.0521,0.1535,0.0,1464.6
1000,480000,-1728.2995,0.1761,-0.1013,0.1443,0.0,1464.8
1001,480480,-1899.7164,0.2012,-0.0627,0.1337,0.0,1464.9
1002,480960,-1543.094,0.1863,-0.0879,0.1405,0.0,1465.0
1003,481440,-1177.2604,0.1047,-0.1956,0.0931,0.0,1465.1
1004,481920,-1807.6628,0.2388,-0.0218,0.1631,0.0,1465.2
1005,482400,-1800.475,0.1932,-0.0681,0.1384,0.0,1465.3
1006,482880,-1204.3388,0.1774,-0.1108,0.1369,0.0,1465.4
1007,483360,-1268.9926,0.0972,-0.1938,0.1072,0.0,1477.4
1008,483840,-1750.9631,0.2252,-0.0472,0.1533,0.0,1477.5
1009,484320,-1927.8434,0.0974,-0.2018,0.1016,0.0,1477.6
1010,484800,-1854.806,0.2496,-0.0042,0.1541,0.0,1477.7
1011,485280,-1954.7763,0.1889,-0.0857,0.1375,0.0,1477.8
1012,485760,-1968.7276,0.2233,-0.0346,0.1529,0.0,1477.9
1013,486240,-1966.3438,0.1088,-0.197,0.1096,0.0,1478.0
1014,486720,-1464.8151,0.213,-0.057,0.1434,0.0,1478.0
1015,487200,-1841.2196,0.1989,-0.085,0.1409,0.0,1478.1
1016,487680,-2331.3285,0.2233,-0.0463,0.1543,0.0,1489.4
1017,488160,-1810.4379,0.2548,0.0054,0.1721,0.0,1489.5
1018,488640,-1819.7732,0.1693,-0.1179,0.1349,0.0,1489.6
1019,489120,-1194.9161,0.2066,-0.0638,0.1402,0.0,1489.7
1020,489600,-1359.9173,0.2302,-0.0354,0.147,0.0,1489.8
1021,490080,-1475.7717,0.1696,-0.129,0.13,0.0,1489.8
1022,490560,-1224.229,0.1742,-0.1201,0.126,0.0,1490.0
1023,491040,-1566.9351,0.1054,-0.2028,0.0985,0.0,1490.1
1024,491520,-1282.178,0.1927,-0.0801,0.1414,0.0,1490.1
1025,492000,-1742.8767,0.1037,-0.1993,0.0988,0.0,1503.0
1026,492480,-2168.7114,0.0947,-0.2058,0.0998,0.0,1503.1
1027,492960,-2060.7087,0.252,-0.0049,0.1557,0.0,1503.2
1028,493440,-1834.2821,0.2263,-0.0385,0.1572,0.0,1503.3
1029,493920,-1567.9784,0.215,-0.0545,0.1445,0.0,1503.4
1030,494400,-1725.8545,0.2383,-0.0204,0.1699,0.0,1503.5
1031,494880,-1972.4556,0.1889,-0.088,0.1397,0.0,1503.6
1032,495360,-1950.0268,0.0986,-0.2015,0.1125,0.0,1503.7
1033,495840,-1035.1002,0.0943,-0.2016,0.0988,0.0,1516.8
1034,496320,-1577.082,0.1943,-0.0734,0.1404,0.0,1516.9
1035,496800,-955.7904,0.1006,-0.201,0.0994,0.0,1517.0
1036,497280,-1529.5484,0.2498,0.0063,0.1543,0.0,1517.1
1037,497760,-1784.9233,0.2524,-0.0008,0.1565,0.0,1517.2
1038,498240,-1404.4646,0.1009,-0.2048,0.1001,0.0,1517.3
1039,498720,-1000.9062,0.1009,-0.1888,0.102,0.0,1517.4
1040,499200,-1302.8188,0.231,-0.0423,0.1546,0.0,1517.5
1041,499680,-1550.4862,0.1696,-0.1124,0.1303,0.0,1517.7
1042,500160,-2123.0356,0.2163,-0.0561,0.1487,0.0,1529.0
1043,500640,-1066.3347,0.098,-0.2069,0.103,0.0,1529.1
1044,501120,-1282.4052,0.1863,-0.1031,0.1291,0.0,1529.2
1045,501600,-1371.5841,0.2147,-0.05,0.15,0.0,1529.3
1046,502080,-1735.0929,0.2079,-0.0532,0.1462,0.0,1529.4
1047,502560,-1681.4551,0.1075,-0.2,0.1014,0.0,1529.5
1048,503040,-1393.7934,0.0957,-0.1988,0.1017,0.0,1529.6
1049,503520,-1268.4006,0.1009,-0.2019,0.1088,0.0,1529.7
1050,504000,-1805.056,0.1781,-0.0872,0.1315,0.0,1541.0
1051,504480,-1675.0286,0.1008,-0.2047,0.1016,0.0,1541.1
1052,504960,-2064.9685,0.0988,-0.2006,0.0976,0.0,1541.2
1053,505440,-1228.8457,0.1039,-0.1996,0.0966,0.0,1541.2
1054,505920,-1534.6152,0.2115,-0.0581,0.1492,0.0,1541.3
1055,506400,-1497.6539,0.2432,-0.0159,0.1623,0.0,1541.4
1056,506880,-1500.4777,0.2244,-0.05,0.1567,0.0,1541.6
1057,507360,-1272.892,0.1708,-0.1275,0.1365,0.0,1541.6
1058,507840,-1550.3062,0.0998,-0.1918,0.1023,0.0,1541.8
1059,508320,-1007.3361,0.1653,-0.1215,0.1337,0.0,1552.9
1060,508800,-1055.3805,0.1843,-0.1055,0.146,0.0,1553.0
1061,509280,-904.7354,0.1924,-0.0913,0.1423,0.0,1553.1
1062,509760,-1553.7803,0.1857,-0.0965,0.1435,0.0,1553.2
1063,510240,-3004.3876,0.2541,0.004,0.1709,0.0,1553.3
1064,510720,-2553.6138,0.2559,0.0064,0.1636,0.0,1553.4
1065,511200,-1275.0931,0.2036,-0.0523,0.1531,0.0,1553.5
1066,511680,-1470.4401,0.099,-0.2011,0.1029,0.0,1553.6
1067,512160,-1373.7218,0.1048,-0.2007,0.1022,0.0,1565.4
1068,512640,-1602.6959,0.211,-0.0637,0.1446,0.0,1565.5
1069,513120,-1828.9036,0.2036,-0.077,0.1426,0.0,1565.6
1070,513600,-1119.7346,0.1954,-0.0879,0.1427,0.0,1565.6
1071,514080,-1671.6363,0.1938,-0.072,0.1428,0.0,1565.7
1072,514560,-1399.4767,0.1027,-0.1981,0.0962,0.0,1565.8
1073,515040,-1659.2319,0.2601,0.0065,0.1612,0.0,1565.9
1074,515520,-1046.4747,0.1002,-0.1997,0.0996,0.0,1566.0
1075,516000,-1552.2461,0.2797,0.0306,0.1693,0.0,1566.1
1076,516480,-942.1261,0.0934,-0.1975,0.1055,0.0,1577.6
1077,516960,-1503.8068,0.2472,-0.0123,0.1608,0.0,1577.7
1078,517440,-1619.7769,0.0968,-0.2032,0.1062,0.0,1577.8
1079,517920,-1409.4073,0.103,-0.1931,0.1047,0.0,1577.9
1080,518400,-1431.4231,0.1785,-0.1005,0.1375,0.0,1578.0
1081,518880,-1132.8272,0.097,-0.1977,0.1028,0.0,1578.1
1082,519360,-1775.5923,0.179,-0.097,0.1401,0.0,1578.2
1083,519840,-793.2245,0.2162,-0.0701,0.1548,0.0,1578.3
1084,520320,-776.6821,0.2131,-0.0712,0.1511,0.0,1589.7
1085,520800,-1350.9664,0.1826,-0.0892,0.1362,0.0,1589.8
1086,521280,-1249.2446,0.1853,-0.0847,0.1438,0.0,1589.9
1087,521760,-1716.1312,0.0978,-0.194,0.0958,0.0,1590.0
1088,522240,-1317.6109,0.1612,-0.1204,0.1277,0.0,1590.1
1089,522720,-2043.7551,0.1019,-0.2019,0.1005,0.0,1590.2
1090,523200,-1212.6274,0.1069,-0.2007,0.0984,0.0,1590.2
1091,523680,-2183.6451,0.1943,-0.0857,0.1418,0.0,1590.3
1092,524160,-2079.6989,0.1745,-0.106,0.1391,0.0,1590.4
1093,524640,-1391.9817,0.1086,-0.208,0.0985,0.0,1605.9
1094,525120,-1851.3475,0.2049,-0.0609,0.1555,0.0,1606.0
1095,525600,-931.5397,0.1029,-0.2116,0.1018,0.0,1606.1
1096,526080,-1891.6115,0.2452,-0.0068,0.1665,0.0,1606.2
1097,526560,-1219.6422,0.2153,-0.0472,0.1531,0.0,1606.3
1098,527040,-1487.3341,0.0931,-0.2031,0.0986,0.0,1606.4
1099,527520,-1396.3472,0.2637,0.0148,0.1644,0.0,1606.5
1100,528000,-1435.6972,0.1067,-0.1946,0.0932,0.0,1606.6
1101,528480,-1232.7058,0.229,-0.0356,0.1598,0.0,1620.7
1102,528960,-1459.2021,0.1077,-0.1989,0.1043,0.0,1620.8
1103,529440,-1070.566,0.107,-0.2059,0.0976,0.0,1620.9
1104,529920,-1553.5587,0.0903,-0.1934,0.0989,0.0,1621.0
1105,530400,-818.6242,0.0987,-0.2072,0.107,0.0,1621.1
1106,530880,-1126.3651,0.2109,-0.0778,0.1401,0.0,1621.2
1107,531360,-2187.6416,0.0973,-0.1883,0.0945,0.0,1621.3
1108,531840,-704.076,0.0983,-0.2013,0.0979,0.0,1621.3
1109,532320,-2171.678,0.1776,-0.1124,0.141,0.0,1621.4
1110,532800,-1854.9414,0.2498,-0.0173,0.1595,0.0,1635.2
1111,533280,-977.4415,0.2284,-0.0397,0.153,0.0,1635.3
1112,533760,-2295.1319,0.1054,-0.1925,0.0988,0.0,1635.4
1113,534240,-1353.2387,0.2456,-0.0077,0.1696,0.0,1635.5
1114,534720,-1146.0059,0.1756,-0.0959,0.1339,0.0,1635.6
1115,535200,-1507.6523,0.2304,-0.024,0.1592,0.0,1635.6
1116,535680,-927.0471,0.111,-0.2036,0.1011,0.0,1635.7
1117,536160,-2719.1718,0.2166,-0.0583,0.1512,0.0,1635.8
1118,536640,-2812.6871,0.183,-0.0946,0.1412,0.0,1648.7
1119,537120,-1953.6716,0.0998,-0.1997,0.0939,0.0,1648.8
1120,537600,-1118.3465,0.2203,-0.0609,0.1557,0.0,1648.9
1121,538080,-1423.9159,0.1919,-0.063,0.1531,0.0,1649.0
1122,538560,-2314.7543,0.0999,-0.1976,0.102,0.0,1649.1
1123,539040,-1298.4691,0.1014,-0.1977,0.0976,0.0,1649.2
1124,539520,-1691.3073,0.2292,-0.0466,0.1484,0.0,1649.3
1125,540000,-809.6334,0.2167,-0.0551,0.156,0.0,1649.4
1126,540480,-903.9225,0.1792,-0.0895,0.1394,0.0,1649.5
1127,540960,-1855.592,0.2759,0.0245,0.1772,0.0,1665.2
1128,541440,-1246.4585,0.2467,0.0028,0.1674,0.0,1665.3
1129,541920,-1157.5646,0.0985,-0.2013,0.1015,0.0,1665.4
1130,542400,-773.9495,0.164,-0.1172,0.1262,0.0,1665.5
1131,542880,-2612.7641,0.2178,-0.0543,0.1626,0.0,1665.6
1132,543360,-1253.6224,0.2019,-0.0524,0.1481,0.0,1665.7
1133,543840,-1676.499,0.2432,-0.0126,0.1634,0.0,1665.8
1134,544320,-1532.244,0.1736,-0.1021,0.13,0.0,1665.9
1135,544800,-2415.8078,0.1045,-0.2011,0.0984,0.0,1678.1
1136,545280,-2303.8937,0.183,-0.0901,0.1376,0.0,1678.2
1137,545760,-1273.2684,0.1953,-0.0788,0.1334,0.0,1678.3
1138,546240,-1627.1443,0.1938,-0.0795,0.1413,0.0,1678.4
1139,546720,-889.1958,0.1648,-0.1022,0.1347,0.0,1678.5
1140,547200,-1740.9663,0.0947,-0.2046,0.0986,0.0,1678.6
1141,547680,-1789.1974,0.099,-0.202,0.1039,0.0,1678.7
1142,548160,-847.3405,0.1888,-0.0833,0.1384,0.0,1678.8
1143,548640,-1056.6735,0.196,-0.0863,0.1445,0.0,1678.9
1144,549120,-1232.8004,0.102,-0.1988,0.1016,0.0,1690.7
1145,549600,-590.8357,0.0988,-0.1969,0.1012,0.0,1690.8
1146,550080,-1806.826,0.2458,-0.011,0.162,0.0,1690.9
1147,550560,-1173.8005,0.216,-0.0496,0.1491,0.0,1691.0
1148,551040,-2396.3678,0.1818,-0.0924,0.136,0.0,1691.1
1149,551520,-1323.3869,0.1917,-0.0893,0.1388,0.0,1691.2
1150,552000,-1980.1468,0.2202,-0.0437,0.1508,0.0,1691.2
1151,552480,-1110.9268,0.0984,-0.1985,0.0961,0.0,1691.3
